"y","S","x1","x2","x3","W"
"1","1",-1.95645267093807,-0.237672138799168,"0",0.133928571428571
"2","2",0.929304342737816,1.49975991018201,"1",0.394736842105263
"3","1",-0.425164121371558,0.820215367712607,"1",0.133928571428571
"1","1",1.0001866121906,-0.234688502920843,"0",0.133928571428571
"1","1",0.98281440930294,-0.438287953055467,"0",0.133928571428571
"1","1",1.04652003731145,-0.843887975100666,"1",0.133928571428571
"3","1",0.118908666708366,-0.647953405978087,"1",0.133928571428571
"3","2",-0.186494145633678,0.524932986665108,"0",0.394736842105263
"3","1",-0.243825926244994,1.94960313808422,"1",0.133928571428571
"1","1",-1.30238404074854,0.00994445656924273,"1",0.133928571428571
"3","1",-0.177505971883454,-0.697395869251489,"1",0.133928571428571
"3","1",0.458416750563607,1.44608132130877,"0",0.133928571428571
"1","1",0.3974314440271,0.353619639788712,"0",0.133928571428571
"1","1",0.949001575992197,-0.38480776266256,"0",0.133928571428571
"3","1",-1.45930968274048,1.15560180719657,"1",0.133928571428571
"2","2",0.74592282735439,2.00924355031411,"1",0.394736842105263
"1","1",-0.272382892533839,2.12344055488185,"1",0.133928571428571
"1","1",1.16568058737187,-0.745805350496546,"0",0.133928571428571
"3","1",-0.209937601712176,1.25403487956022,"0",0.133928571428571
"1","1",-1.23190488601558,0.569285771100404,"1",0.133928571428571
"1","1",0.947950701809242,-0.279305266266568,"1",0.133928571428571
"1","1",-1.26664991399186,-1.99639979847538,"0",0.133928571428571
"1","1",0.443765986167762,-1.38744821198453,"1",0.133928571428571
"3","1",0.270947707151545,-0.269486403998205,"0",0.133928571428571
"1","1",1.03535043293586,-1.15003565812283,"0",0.133928571428571
"3","2",0.993516435549923,0.187348636378318,"1",0.394736842105263
"1","1",-0.197627132926696,0.36038787448531,"1",0.133928571428571
"1","1",-0.806539799303104,0.122350020550188,"1",0.133928571428571
"3","1",0.713934827069298,1.15547006829038,"1",0.133928571428571
"3","1",-0.799031800618799,2.55885789138234,"0",0.133928571428571
"1","1",-2.04365014056204,-0.576839806919984,"1",0.133928571428571
"3","2",-0.484120550801743,-0.580743059742894,"1",0.394736842105263
"3","1",-0.863347686698472,0.113388027597012,"1",0.133928571428571
"3","1",-0.355197864643136,1.19899588371105,"0",0.133928571428571
"1","1",-0.339644809244363,-1.01453785810308,"1",0.133928571428571
"1","1",-1.37567221622526,-0.0492222467273137,"1",0.133928571428571
"1","1",0.235401319042848,-1.31947549634203,"1",0.133928571428571
"1","1",1.20440981997514,-1.64507768207144,"1",0.133928571428571
"3","2",-0.0124997800810347,1.25664640028597,"0",0.394736842105263
"1","1",0.492000714654754,0.288924463941741,"0",0.133928571428571
"1","1",-0.0248710174870562,-0.37150280119053,"1",0.133928571428571
"2","2",0.885311419944041,-0.551076797954878,"1",0.394736842105263
"3","1",-1.54746366984066,-1.06715715956413,"0",0.133928571428571
"1","1",0.935667215856961,0.620349451044933,"1",0.133928571428571
"1","1",0.68815792977991,-0.607452323108638,"0",0.133928571428571
"3","1",-2.00079454095438,1.27646041356765,"0",0.133928571428571
"1","2",1.56561920811247,-0.760106734741752,"0",0.394736842105263
"2","2",2.39579753350791,-0.403542702989455,"1",0.394736842105263
"3","1",-0.872752812951586,-0.00140323585263831,"1",0.133928571428571
"1","1",1.20687188211717,-1.07093393605564,"1",0.133928571428571
"1","2",-1.35177087089171,-1.91122254921799,"1",0.394736842105263
"1","2",0.565283889071605,-0.787128889624428,"1",0.394736842105263
"3","2",-0.431824088370952,-0.0841474749757355,"0",0.394736842105263
"3","1",1.54129426402403,1.16534417998434,"0",0.133928571428571
"1","1",0.233777263810765,-0.394596775374271,"1",0.133928571428571
"3","2",-0.458109811046492,-0.0734028007904705,"0",0.394736842105263
"3","1",0.145203032220726,-0.0762806686231502,"1",0.133928571428571
"1","2",-0.0543149743705303,-0.259540854858431,"1",0.394736842105263
"1","1",-0.281394264181672,-0.240191457977271,"0",0.133928571428571
"3","1",-0.868409850448672,-1.22524944350085,"1",0.133928571428571
"3","1",0.621674657449107,-0.377637585920887,"0",0.133928571428571
"3","1",0.113283673323224,0.698356937318493,"0",0.133928571428571
"1","1",-1.09462753619717,-0.753912371223177,"0",0.133928571428571
"1","1",-0.503781088062822,-2.30661101102611,"0",0.133928571428571
"1","1",-0.103924873507035,0.0722272639214637,"1",0.133928571428571
"3","2",-1.02473902249837,0.0786436233497628,"0",0.394736842105263
"1","1",-0.120113479132185,-0.493936189078233,"1",0.133928571428571
"3","1",-0.184669984348709,-1.75263991510267,"1",0.133928571428571
"3","1",1.55420245059408,0.79785150652151,"0",0.133928571428571
"3","1",-0.0117945063993443,0.609301137245611,"0",0.133928571428571
"1","1",-0.477678785595583,-0.396621992350266,"1",0.133928571428571
"1","1",-1.36737082946646,1.69898127573417,"0",0.133928571428571
"3","2",0.795176189730333,2.61545040120702,"0",0.394736842105263
"1","1",2.73955710182321,0.087251955254221,"1",0.133928571428571
"1","1",0.236988741474782,0.946486369899214,"1",0.133928571428571
"1","1",-0.399714510504808,-0.792868299180097,"0",0.133928571428571
"3","2",-1.02213367501149,-0.581868507063808,"0",0.394736842105263
"3","1",-0.730358530123719,2.54124311855392,"1",0.133928571428571
"1","1",1.12033804467071,-0.638673638396788,"1",0.133928571428571
"3","2",-0.240874382285152,1.2617725826928,"0",0.394736842105263
"1","1",-0.468088687204625,0.812226783653083,"1",0.133928571428571
"3","1",-1.14476808631911,0.305012061606057,"1",0.133928571428571
"1","1",0.450047825045751,0.655417318495896,"1",0.133928571428571
"3","1",-0.77066574404956,0.0819211174640265,"0",0.133928571428571
"1","1",1.09572727883814,-0.303881415716471,"1",0.133928571428571
"3","2",1.08518380039209,1.95799732362003,"1",0.394736842105263
"1","1",-1.34772063252158,-0.460915815532254,"0",0.133928571428571
"1","1",-0.389003602680817,-1.46098705519648,"1",0.133928571428571
"3","1",0.540039818737038,-0.566504428023128,"0",0.133928571428571
"3","1",-1.82893642483915,0.272238469408932,"0",0.133928571428571
"3","2",-0.239434832886278,1.57680687120995,"0",0.394736842105263
"1","1",-0.656801215228918,-0.57846127985496,"1",0.133928571428571
"3","1",1.66221805957828,0.863079947790087,"1",0.133928571428571
"1","1",1.17277676410166,0.660351262614136,"1",0.133928571428571
"3","1",1.05847720429531,-0.124826080573204,"0",0.133928571428571
"1","1",-0.142775050461952,0.446336829569648,"0",0.133928571428571
"3","2",0.860454329554712,0.999270559645791,"0",0.394736842105263
"3","1",0.939296590164413,-0.330862202347234,"0",0.133928571428571
"3","1",-0.464920868670547,0.00304306622191869,"1",0.133928571428571
"1","1",0.75080158875024,1.32605775111228,"0",0.133928571428571
"3","2",-0.812846734510099,-1.38830326117053,"1",0.394736842105263
"1","1",-0.190951362851424,-2.04862160803923,"1",0.133928571428571
"1","1",1.87545551396045,-1.71686714600842,"0",0.133928571428571
"1","1",1.75807101300978,-0.53519218832557,"0",0.133928571428571
"2","2",2.39628524634615,0.266141770981789,"1",0.394736842105263
"3","2",0.000636659362554513,-0.0180387898157072,"1",0.394736842105263
"1","1",0.168011455516027,1.00890546507853,"1",0.133928571428571
"3","1",2.05942716758813,0.739403952907632,"0",0.133928571428571
"2","2",0.710492170392379,0.641958620137525,"1",0.394736842105263
"3","1",-0.509877806098722,1.53954915359426,"0",0.133928571428571
"1","1",0.946354498778102,1.38356805172378,"1",0.133928571428571
"3","1",-1.89948569743911,0.780542490172121,"0",0.133928571428571
"1","1",1.29606716070918,-1.46672943800192,"0",0.133928571428571
"3","2",0.347906462937918,0.833012764510185,"0",0.394736842105263
"3","2",0.200368428653201,-0.435667325156677,"1",0.394736842105263
"3","1",-0.723452928416817,-1.30408429052581,"1",0.133928571428571
"3","2",-0.327334396895814,0.976846665043636,"1",0.394736842105263
"1","1",-0.329144318345472,0.222642785685754,"1",0.133928571428571
"1","2",0.197406405155462,0.224443319494919,"1",0.394736842105263
"1","1",1.47025248831897,0.713201778478841,"1",0.133928571428571
"1","2",1.32914861172273,0.620142216273694,"1",0.394736842105263
"3","1",-0.69635482143821,1.58559018351089,"1",0.133928571428571
"1","1",-1.95481359340275,-0.0777825214719329,"0",0.133928571428571
"3","2",1.35003245052995,-0.145530953150955,"1",0.394736842105263
"1","1",-0.0955427291715456,-1.13620691938527,"1",0.133928571428571
"3","2",-0.113560910165598,0.768125327492353,"0",0.394736842105263
"1","1",0.255173719650095,-0.0895458847750586,"0",0.133928571428571
"1","1",-1.18713330356034,0.0759207758790162,"1",0.133928571428571
"3","2",-0.620764319400104,1.26342367284474,"0",0.394736842105263
"3","2",-0.443100359898569,0.0010497088820509,"0",0.394736842105263
"3","1",1.61755717075633,0.763249827529697,"0",0.133928571428571
"1","1",-0.383476843892059,0.832612096707323,"0",0.133928571428571
"1","1",-1.40954632163429,-0.297666523940291,"1",0.133928571428571
"1","1",-1.28502712924278,0.918779826728721,"1",0.133928571428571
"3","1",-1.111142147939,0.441307042450515,"0",0.133928571428571
"1","1",-0.847152849266852,-2.52541540143898,"0",0.133928571428571
"1","1",-1.06168219629465,0.609309547621882,"1",0.133928571428571
"3","2",0.360866010745823,1.01869343676567,"0",0.394736842105263
"3","1",0.435482149216736,0.273362741342755,"0",0.133928571428571
"1","1",1.12388875764291,0.429164848151673,"1",0.133928571428571
"3","2",-2.00802812560889,-0.802831662183038,"1",0.394736842105263
"1","2",-1.42030204596139,-0.859057520207006,"1",0.394736842105263
"1","1",0.0807335870699386,1.06322175910139,"0",0.133928571428571
"1","1",-0.478180136542769,-0.0803811200481205,"1",0.133928571428571
"1","1",-0.158410149442528,-0.74861907265884,"0",0.133928571428571
"1","1",-0.576099022529687,0.435520593215201,"1",0.133928571428571
"1","1",1.64974959480706,0.342556591659233,"0",0.133928571428571
"1","1",-0.844940942900497,1.05138534305484,"1",0.133928571428571
"3","2",-0.798530099239142,0.137696669549032,"0",0.394736842105263
"3","2",-0.708562002561373,-0.249874456588395,"1",0.394736842105263
"3","1",-1.24416973037099,-1.47223223317097,"1",0.133928571428571
"1","2",0.841180638622766,-0.431205112954959,"0",0.394736842105263
"3","2",-0.87678492624273,-0.475154609846304,"1",0.394736842105263
"1","1",-1.29815767985408,-0.641792913919401,"1",0.133928571428571
"3","2",0.337841665900486,1.43347185382258,"0",0.394736842105263
"2","2",0.766925583767047,0.0883571378224317,"1",0.394736842105263
"3","1",0.313285409324274,0.331902136838894,"1",0.133928571428571
"3","2",-1.18327331048931,0.0415016438634278,"1",0.394736842105263
"1","1",-0.184060957928592,-1.22595199299395,"0",0.133928571428571
"1","1",-0.348490968754003,-0.475060389199679,"1",0.133928571428571
"3","1",-1.03606165201205,-0.356014078277432,"0",0.133928571428571
"3","1",-0.239124529007082,-0.117808173651733,"0",0.133928571428571
"1","1",-1.31384330901518,-2.49931436000477,"0",0.133928571428571
"1","1",0.980349713442983,0.503564575537756,"1",0.133928571428571
"1","1",-0.816746421231856,-1.71281311596366,"1",0.133928571428571
"1","1",0.546957035637072,-0.682277763017285,"0",0.133928571428571
"3","1",-2.54215148024293,-0.263219852112364,"0",0.133928571428571
"3","2",-0.424327433364097,-0.211647221690319,"1",0.394736842105263
"1","1",-0.519420736205558,0.00869270851146311,"1",0.133928571428571
"3","2",2.58598100700861,-0.0855131796431645,"1",0.394736842105263
"3","1",-0.0253862278323847,1.10627365742733,"1",0.133928571428571
"3","1",-0.298909068311795,0.220308365726762,"0",0.133928571428571
"1","1",1.39048261337834,0.0235690690096418,"1",0.133928571428571
"1","1",0.88827607363525,-0.631991782428674,"0",0.133928571428571
"1","1",2.00118206644048,-1.44931117680137,"0",0.133928571428571
"1","2",-1.99643846394767,-0.241513553605189,"0",0.394736842105263
"1","1",-1.58921418654081,0.206992607155058,"1",0.133928571428571
"1","1",-0.362400277978818,-0.00287820885157045,"1",0.133928571428571
"3","2",-1.07560163268774,1.61262240999723,"1",0.394736842105263
"3","1",-0.760299490884341,0.188385041247107,"0",0.133928571428571
"3","1",-0.837594279559521,0.602142169070116,"1",0.133928571428571
"1","1",-0.751187180791105,-1.25342321623689,"1",0.133928571428571
"1","1",0.90560661309091,1.16711031006206,"0",0.133928571428571
"3","2",-0.856314533519685,-0.651520605336303,"0",0.394736842105263
"3","2",-0.00212095975803157,1.05973345161326,"1",0.394736842105263
"3","1",0.0328226846350649,-0.0110899729017078,"0",0.133928571428571
"3","2",-0.202613222329073,-1.02661127450796,"0",0.394736842105263
"3","1",1.31488579290983,-0.213659807262148,"0",0.133928571428571
"1","2",0.143802111766335,-0.577103553208551,"1",0.394736842105263
"3","2",-0.12610655524013,-0.604784634088013,"0",0.394736842105263
"1","1",-0.475935744862384,0.321534273354211,"1",0.133928571428571
"1","1",0.216145879617958,0.494169810352618,"0",0.133928571428571
"1","1",1.79765461067836,-0.993537417038293,"0",0.133928571428571
"3","1",1.12872844428244,-0.114193494356369,"0",0.133928571428571
"3","1",-0.832392315312599,0.189102715871891,"0",0.133928571428571
"3","1",0.592729661852679,1.02331369277718,"0",0.133928571428571
"1","1",1.11554484710589,0.179098172451012,"1",0.133928571428571
"3","2",-0.875487659394994,1.55055412876079,"1",0.394736842105263
"1","2",-0.734295949857147,-1.69339736248944,"0",0.394736842105263
"3","2",0.349422636752934,0.301807353878465,"0",0.394736842105263
"2","2",1.70517837690312,-0.0624280750043989,"1",0.394736842105263
"3","2",1.85012320766597,-0.281138322270118,"0",0.394736842105263
"1","1",-1.343218885882,-1.54793681305925,"0",0.133928571428571
"3","1",-2.02125113963741,1.16752001026746,"1",0.133928571428571
"3","2",-0.109450081683233,-0.694178504862204,"0",0.394736842105263
"1","1",-0.3423300385746,-0.165049580904914,"1",0.133928571428571
"1","1",0.00639333851745743,-1.5546230551899,"0",0.133928571428571
"1","1",0.282361512622814,-0.626782283452012,"1",0.133928571428571
"1","1",-0.353900068432542,-0.429121796644541,"1",0.133928571428571
"2","2",1.46696584289557,0.108724009608028,"1",0.394736842105263
"3","1",-0.919379950420726,-0.660743172701173,"0",0.133928571428571
"3","2",-0.439540521868647,0.864135987491069,"0",0.394736842105263
"1","1",-0.438068792765397,1.56949671031998,"0",0.133928571428571
"2","2",2.260426747432,0.35796935833585,"0",0.394736842105263
"1","1",-0.0356279275391993,-1.26385054429245,"1",0.133928571428571
"1","2",-1.35614840851681,0.147317489433228,"1",0.394736842105263
"2","2",-0.561514451320088,0.123231407624451,"1",0.394736842105263
"1","1",-0.519229159482188,-2.14229478553114,"0",0.133928571428571
"3","2",-0.719046483989559,-0.265942433465269,"1",0.394736842105263
"1","1",0.168204051752939,-0.812935752178929,"0",0.133928571428571
"3","1",-2.35205425994064,-1.416827244881,"0",0.133928571428571
"1","1",-0.452074230636001,-1.02470280781145,"0",0.133928571428571
"3","1",-2.1927484172353,2.07876646925644,"1",0.133928571428571
"1","1",0.748604055803377,-1.04428239841157,"0",0.133928571428571
"1","1",-0.740970133603594,1.07501218089953,"1",0.133928571428571
"1","1",-1.43100691217108,-0.119295041685939,"1",0.133928571428571
"1","1",-1.43127320447359,-0.234401575340232,"0",0.133928571428571
"1","1",0.582298473352518,0.636977420953314,"1",0.133928571428571
"1","1",1.13899570716978,0.125019548588711,"1",0.133928571428571
"3","1",-0.881669297915977,1.34864408697404,"0",0.133928571428571
"1","1",1.67026498097363,-0.220815525613982,"0",0.133928571428571
"3","1",-0.221918257830575,1.02699756443467,"0",0.133928571428571
"1","1",-0.0697719036635455,1.21681945369216,"1",0.133928571428571
"1","2",-2.02375142543766,-0.135237328556147,"1",0.394736842105263
"3","2",-1.26911535236931,0.230596471353609,"0",0.394736842105263
"1","1",0.732518683542267,-0.847586431442514,"0",0.133928571428571
"3","2",1.13906836054854,-0.578348408823878,"0",0.394736842105263
"1","1",1.00982216571652,-0.301698472312928,"1",0.133928571428571
